0	10	80	80	160	0.001000	100	0.288259
3	10	80	80	160	0.001000	100	0.288299
4	10	80	80	160	0.001000	100	0.288295
7	10	80	80	160	0.001000	100	0.288299
9	10	80	80	160	0.001000	100	0.288210
8	10	160	160	240	0.001000	100	1.850333
7	10	160	160	240	0.001000	100	1.851892
9	10	160	160	240	0.001000	100	1.852709
5	10	160	160	240	0.001000	100	1.851867
4	10	160	160	240	0.001000	100	1.852447
0	10	160	160	240	0.001000	100	1.852345
6	10	160	160	240	0.001000	100	1.852807
2	10	160	160	240	0.001000	100	1.852567
3	10	160	160	240	0.001000	100	1.852938
1	10	160	160	240	0.001000	100	1.852953
0	1	120	120	240	0.001000	100	9.398900
0	1	120	120	240	0.010000	100	9.302834
0	1	120	120	240	0.001000	100	9.365036
0	1	120	120	240	0.010000	100	9.396260
0	1	120	120	240	0.001000	100	9.502221
0	1	120	120	240	0.010000	100	9.479288
0	1	120	120	240	0.001000	500	39.477108
0	1	120	120	240	0.001000	100	9.432578
0	1	120	120	240	0.010000	100	9.424241
0	1	120	120	240	0.001000	100	9.472631
0	1	240	240	480	0.001000	100	81.284935
0	2	120	120	240	0.001000	100	5.030315
1	2	120	120	240	0.001000	100	5.031234
0	2	120	120	240	0.010000	100	4.986459
1	2	120	120	240	0.010000	100	4.988854
